breach,type_of_interaction,gaze,talk,distance,pedestrian_gender,actor_gender,transportation,pedestrian_group_size,location,date,coder_id,enter,exit,outcome,group_lead_pedestrian
0,Mural,TRUE,FALSE,5 ft,Man,W,Skateboard,1,Peterson,2019-04-05,6,1:03:00,1:08:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,6,1:11:00,1:19:00,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,6,1:12:00,1:19:00,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Bike,1,Peterson,2019-04-05,6,0:15:00,0:18:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Bike,1,Peterson,2019-04-05,6,0:28:00,0:33:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,6,0:37:00,0:41:00,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,6,1:19:00,1:25:00,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-05,6,1:28:00,1:35:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,2,Peterson,2019-04-05,6,1:28:00,1:35:00,Diverge,FALSE
1,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,6,1:43:00,1:49:00,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,3,Peterson,2019-04-05,6,2:00:00,2:08:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,3,Peterson,2019-04-05,6,2:00:00,2:08:00,Diverge,FALSE
1,Mural,FALSE,FALSE,5 ft,Man,W,Walking,3,Peterson,2019-04-05,6,2:00:00,2:06:00,Break,FALSE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,6,0:19:00,0:29:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,6,0:32:00,0:40:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,6,0:43:00,0:50:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,6,0:43:00,0:53:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,6,0:50:00,0:57:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,4,Peterson,2019-04-05,6,1:24:00,1:41:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,4,Peterson,2019-04-05,6,1:24:00,1:41:00,Diverge,FALSE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,4,Peterson,2019-04-05,6,1:24:00,1:41:00,Diverge,FALSE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,4,Peterson,2019-04-05,6,1:24:00,1:41:00,Diverge,FALSE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,6,1:35:00,1:43:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-05,6,0:11:00,0:19:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-05,6,1:07:00,1:15:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-05,6,1:09:00,1:18:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Bike,1,Peterson,2019-04-05,6,1:12:00,1:16:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,6,1:19:00,1:27:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,6,1:31:00,1:39:00,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,6,1:48:00,1:52:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-05,6,0:02:00,0:06:00,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,6,0:02:00,0:10:00,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,6,0:09:00,0:13:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Other,1,Peterson,2019-04-05,6,0:15:00,0:17:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,6,0:25:00,0:27:00,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,6,0:31:00,0:40:00,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:10,0:00:12,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:11,0:00:12,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:47,0:00:52,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:16,0:01:18,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:23,0:01:25,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:50,0:00:52,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Bike,1,Peterson,2019-04-10,5,0:01:21,0:01:22,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:01:28,0:01:30,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:33,0:01:34,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:38,0:01:39,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:52,0:01:55,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:34,0:01:35,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:12,0:00:14,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:55,0:00:57,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:14,0:01:16,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:01:40,0:01:43,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:01:46,0:01:48,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,2,Peterson,2019-04-10,5,0:01:06,0:01:08,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,2,Peterson,2019-04-10,5,0:01:06,0:01:08,Diverge,FALSE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,2,Peterson,2019-04-10,5,0:01:09,0:01:12,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,2,Peterson,2019-04-10,5,0:01:09,0:01:12,Diverge,FALSE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,2,Peterson,2019-04-10,5,0:01:37,0:01:39,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,2,Peterson,2019-04-10,5,0:01:37,0:01:39,Diverge,FALSE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,2,Peterson,2019-04-10,5,0:00:07,0:00:09,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,2,Peterson,2019-04-10,5,0:00:07,0:00:09,Diverge,FALSE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:29,0:01:31,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:07,0:00:09,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:40,0:00:42,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Bike,1,Peterson,2019-04-10,5,0:00:56,0:00:57,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:04,0:01:06,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:01:07,0:01:09,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:05,0:00:06,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:19,0:00:20,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,2,Peterson,2019-04-10,5,0:00:20,0:00:22,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,2,Peterson,2019-04-10,5,0:00:20,0:00:22,Break,FALSE
0,Mural,TRUE,FALSE,5 ft,Man,M,Skateboard,1,Peterson,2019-04-10,5,0:00:23,0:00:24,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:30,0:00:32,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:32,0:00:34,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:37,0:00:38,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:40,0:00:41,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,2,Peterson,2019-04-10,5,0:00:42,0:00:43,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,2,Peterson,2019-04-10,5,0:00:42,0:00:43,Break,FALSE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:52,0:00:53,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:55,0:00:57,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Bike,1,Peterson,2019-04-10,5,0:01:09,0:01:10,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:01:14,0:01:16,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Skateboard,1,Peterson,2019-04-10,5,0:01:25,0:01:26,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:42,0:01:43,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:03,0:00:04,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:18,0:00:20,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Other,1,Peterson,2019-04-10,5,0:00:23,0:00:24,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,5,Peterson,2019-04-10,5,0:00:31,0:00:32,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,5,Peterson,2019-04-10,5,0:00:31,0:00:32,Break,FALSE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,5,Peterson,2019-04-10,5,0:00:32,0:00:33,Break,FALSE
1,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,5,Peterson,2019-04-10,5,0:00:32,0:00:33,Break,FALSE
1,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,5,Peterson,2019-04-10,5,0:00:32,0:00:33,Break,FALSE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:38,0:00:40,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:43,0:00:45,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:48,0:00:50,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,M,Bike,1,Peterson,2019-04-10,5,0:00:58,0:00:59,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:01:00,0:01:01,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,2,Peterson,2019-04-10,5,0:01:05,0:01:06,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,2,Peterson,2019-04-10,5,0:01:05,0:01:06,Diverge,FALSE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,3,Peterson,2019-04-10,5,0:01:06,0:01:08,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,3,Peterson,2019-04-10,5,0:01:06,0:01:08,Diverge,FALSE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,3,Peterson,2019-04-10,5,0:01:06,0:01:08,Diverge,FALSE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:10,0:01:11,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Bike,1,Peterson,2019-04-10,5,0:01:10,0:01:12,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:01:52,0:01:54,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:16,0:00:18,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:28,0:00:30,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,2,Peterson,2019-04-10,5,0:01:35,0:01:37,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,2,Peterson,2019-04-10,5,0:01:35,0:01:37,Diverge,FALSE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:05,0:00:06,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:15,0:00:16,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:24,0:00:26,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:31,0:00:33,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:39,0:00:41,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:01:00,0:01:02,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:01:10,0:01:12,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:33,0:01:34,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:35,0:01:36,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,2,Peterson,2019-04-10,5,0:01:36,0:01:37,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,2,Peterson,2019-04-10,5,0:01:36,0:01:37,Break,FALSE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:01:39,0:01:41,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Other,1,Peterson,2019-04-10,5,0:01:39,0:01:41,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:01:51,0:01:53,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:02:01,0:02:03,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:01,0:00:03,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:07,0:00:08,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:11,0:00:12,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Bike,1,Peterson,2019-04-10,5,0:00:14,0:00:15,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:20,0:00:22,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:00:26,0:00:28,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Skateboard,1,Peterson,2019-04-10,5,0:00:30,0:00:31,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:35,0:00:37,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:42,0:00:46,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-10,5,0:00:51,0:00:53,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-10,5,0:01:36,0:01:38,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Other,1,Peterson,2019-04-10,5,0:01:46,0:01:48,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,5,0:00:37,0:00:40,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,5,0:00:41,0:00:43,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:00:49,0:00:51,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:00:50,0:00:52,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,5,0:00:04,0:00:06,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,5,0:01:06,0:01:08,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-05,5,0:01:17,0:01:19,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-05,5,0:01:17,0:01:19,Diverge,FALSE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-05,5,0:00:20,0:00:23,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,2,Peterson,2019-04-05,5,0:00:26,0:00:28,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,2,Peterson,2019-04-05,5,0:00:26,0:00:28,Diverge,FALSE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,5,0:00:32,0:00:34,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,5,0:00:56,0:00:58,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,5,0:00:26,0:00:27,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:00:45,0:00:47,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:00:55,0:00:57,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,5,0:01:02,0:01:04,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:01:12,0:01:13,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:01:18,0:01:20,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,3,Peterson,2019-04-05,5,0:01:23,0:01:24,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,3,Peterson,2019-04-05,5,0:01:23,0:01:24,Diverge,FALSE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,3,Peterson,2019-04-05,5,0:01:23,0:01:24,Diverge,FALSE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,2,Peterson,2019-04-05,5,0:00:04,0:00:06,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-05,5,0:00:04,0:00:06,Break,FALSE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:01:24,0:01:26,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Bike,1,Peterson,2019-04-05,5,0:00:17,0:00:18,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,5,0:00:37,0:00:39,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,5,0:01:23,0:01:24,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-05,5,0:01:32,0:01:34,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,2,Peterson,2019-04-05,5,0:01:32,0:01:34,Diverge,FALSE
1,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,5,0:01:48,0:01:50,Break,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:02:05,0:02:07,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-05,5,0:00:17,0:00:19,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-05,5,0:01:12,0:01:14,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-05,5,0:01:13,0:01:18,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Bike,1,Peterson,2019-04-05,5,0:01:14,0:01:16,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,5,0:01:25,0:01:27,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,5,0:01:37,0:01:39,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,5,0:01:50,0:01:51,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,M,Walking,1,Peterson,2019-04-05,5,0:00:04,0:00:05,Diverge,TRUE
1,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,5,0:00:07,0:00:09,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,5,0:00:12,0:00:14,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Other,1,Peterson,2019-04-05,5,0:00:17,0:00:18,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,M,Walking,1,Peterson,2019-04-05,5,0:00:25,0:00:28,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Other,1,Peterson,2019-04-05,5,0:00:13,0:00:14,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:00:25,0:00:27,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-05,5,0:00:29,0:00:31,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-05,5,0:00:29,0:00:31,Diverge,FALSE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:00:36,0:00:38,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:01:06,0:01:08,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Skateboard,1,Peterson,2019-04-05,5,0:01:06,0:01:09,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,5,0:01:16,0:01:18,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:01:18,0:01:20,Break,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:00:37,0:00:41,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:00:47,0:00:49,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-05,5,0:00:50,0:00:53,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Other/Uncertain,W,Walking,1,Peterson,2019-04-05,5,0:00:55,0:00:57,Diverge,TRUE
0,Mural,FALSE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-05,5,0:01:41,0:01:43,Diverge,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:20,0:00:22,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:25,0:00:27,Break,TRUE
1,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:00:34,0:00:35,Break,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:00:55,0:00:56,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:00:56,0:00:57,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,1,Peterson,2019-04-09,5,0:00:56,0:00:57,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-09,5,0:01:01,0:01:03,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Man,W,Walking,2,Peterson,2019-04-09,5,0:01:01,0:01:03,Diverge,FALSE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,1,Peterson,2019-04-09,5,0:01:13,0:01:14,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-09,5,0:01:35,0:01:36,Diverge,TRUE
0,Mural,TRUE,FALSE,5 ft,Woman,W,Walking,2,Peterson,2019-04-09,5,0:01:35,0:01:36,Diverge,FALSE
